Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9710105,WHS4_544,COUNTRY,MOZ,YEAR,AFR,Africa,,2018,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9713998,WHS4_544,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2012,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9720374,WHS4_544,COUNTRY,DOM,YEAR,AMR,Americas,,2022,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9721016,WHS4_544,COUNTRY,TGO,YEAR,AFR,Africa,,2020,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9721482,WHS4_544,COUNTRY,SLB,YEAR,WPR,Western Pacific,,2023,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9732936,WHS4_544,COUNTRY,GMB,YEAR,AFR,Africa,,2024,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9741484,WHS4_544,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2000,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9741816,WHS4_544,COUNTRY,DZA,YEAR,AFR,Africa,,2000,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9747984,WHS4_544,COUNTRY,IDN,YEAR,WPR,Western Pacific,,2008,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9753450,WHS4_544,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2024,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9759846,WHS4_544,COUNTRY,BEN,YEAR,AFR,Africa,,2014,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9760799,WHS4_544,COUNTRY,CYP,YEAR,EUR,Europe,,2022,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9761060,WHS4_544,COUNTRY,BLR,YEAR,EUR,Europe,,2024,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9761235,WHS4_544,COUNTRY,IRL,YEAR,EUR,Europe,,2019,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9761331,WHS4_544,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2001,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9761493,WHS4_544,COUNTRY,GBR,YEAR,EUR,Europe,,2005,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9761547,WHS4_544,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9764739,WHS4_544,REGION,EUR,YEAR,,,,2016,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9766008,WHS4_544,COUNTRY,ALB,YEAR,EUR,Europe,,2024,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9767267,WHS4_544,COUNTRY,FIN,YEAR,EUR,Europe,,2006,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9779093,WHS4_544,COUNTRY,SWE,YEAR,EUR,Europe,,2010,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9785143,WHS4_544,COUNTRY,HTI,YEAR,AMR,Americas,,2009,,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9786172,WHS4_544,COUNTRY,COK,YEAR,WPR,Western Pacific,,2010,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9790317,WHS4_544,COUNTRY,PRY,YEAR,AMR,Americas,,2003,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9797229,WHS4_544,COUNTRY,GRC,YEAR,EUR,Europe,,2009,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9799463,WHS4_544,COUNTRY,TCD,YEAR,AFR,Africa,,2005,,,,,,,,37,37.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9799775,WHS4_544,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2009,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9804736,WHS4_544,COUNTRY,AND,YEAR,EUR,Europe,,2005,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9805280,WHS4_544,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2004,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9810795,WHS4_544,COUNTRY,AND,YEAR,EUR,Europe,,2009,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9811313,WHS4_544,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2016,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9812625,WHS4_544,COUNTRY,LBR,YEAR,AFR,Africa,,2022,,,,,,,,52,52.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9818076,WHS4_544,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2006,,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9818203,WHS4_544,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2022,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9829078,WHS4_544,COUNTRY,COG,YEAR,AFR,Africa,,2019,,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9842937,WHS4_544,COUNTRY,HRV,YEAR,EUR,Europe,,2011,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9843290,WHS4_544,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2002,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9848721,WHS4_544,COUNTRY,SLB,YEAR,WPR,Western Pacific,,2004,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9848985,WHS4_544,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2008,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9849534,WHS4_544,COUNTRY,BLZ,YEAR,AMR,Americas,,2016,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9850173,WHS4_544,COUNTRY,SLE,YEAR,AFR,Africa,,2022,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9850546,WHS4_544,COUNTRY,HTI,YEAR,AMR,Americas,,2021,,,,,,,,37,37.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9862011,WHS4_544,COUNTRY,ZWE,YEAR,AFR,Africa,,2018,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9869816,WHS4_544,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2011,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9873495,WHS4_544,COUNTRY,GUY,YEAR,AMR,Americas,,2023,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9875358,WHS4_544,COUNTRY,GAB,YEAR,AFR,Africa,,2011,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9880888,WHS4_544,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2006,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9881180,WHS4_544,REGION,WPR,YEAR,,,,2023,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9882130,WHS4_544,COUNTRY,BHS,YEAR,AMR,Americas,,2013,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9882874,WHS4_544,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2000,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9886233,WHS4_544,COUNTRY,COL,YEAR,AMR,Americas,,2011,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9886488,WHS4_544,COUNTRY,VEN,YEAR,AMR,Americas,,2011,,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9888133,WHS4_544,COUNTRY,ISR,YEAR,EUR,Europe,,2018,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9906346,WHS4_544,COUNTRY,ARG,YEAR,AMR,Americas,,2000,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9913586,WHS4_544,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2022,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9920887,WHS4_544,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2006,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9931449,WHS4_544,COUNTRY,LUX,YEAR,EUR,Europe,,2022,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9940124,WHS4_544,COUNTRY,SRB,YEAR,EUR,Europe,,2000,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9943619,WHS4_544,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2024,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9943942,WHS4_544,COUNTRY,KEN,YEAR,AFR,Africa,,2017,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9944474,WHS4_544,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2013,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9944876,WHS4_544,COUNTRY,CPV,YEAR,AFR,Africa,,2000,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9944938,WHS4_544,COUNTRY,CHL,YEAR,AMR,Americas,,2005,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9951165,WHS4_544,COUNTRY,GUY,YEAR,AMR,Americas,,2017,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9956435,WHS4_544,COUNTRY,MEX,YEAR,AMR,Americas,,2000,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9958437,WHS4_544,COUNTRY,POL,YEAR,EUR,Europe,,2012,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9958997,WHS4_544,COUNTRY,TGO,YEAR,AFR,Africa,,2004,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9965005,WHS4_544,COUNTRY,BRA,YEAR,AMR,Americas,,2020,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9969672,WHS4_544,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2021,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9969969,WHS4_544,COUNTRY,NER,YEAR,AFR,Africa,,2020,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9971040,WHS4_544,COUNTRY,PAN,YEAR,AMR,Americas,,2010,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9977415,WHS4_544,COUNTRY,CYP,YEAR,EUR,Europe,,2007,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9977741,WHS4_544,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2019,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9983777,WHS4_544,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2017,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9988727,WHS4_544,COUNTRY,NAM,YEAR,AFR,Africa,,2023,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
10008924,WHS4_544,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2001,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
10009326,WHS4_544,COUNTRY,CHE,YEAR,EUR,Europe,,2013,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10015609,WHS4_544,COUNTRY,UZB,YEAR,EUR,Europe,,2021,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
10015792,WHS4_544,COUNTRY,COM,YEAR,AFR,Africa,,2002,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10016599,WHS4_544,COUNTRY,MUS,YEAR,AFR,Africa,,2017,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
10021808,WHS4_544,COUNTRY,GRC,YEAR,EUR,Europe,,2016,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10022070,WHS4_544,COUNTRY,LBR,YEAR,AFR,Africa,,2018,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10022344,WHS4_544,COUNTRY,MDA,YEAR,EUR,Europe,,2007,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
10022836,WHS4_544,COUNTRY,GNB,YEAR,AFR,Africa,,2010,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10023182,WHS4_544,COUNTRY,GTM,YEAR,AMR,Americas,,2018,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10028473,WHS4_544,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10028960,WHS4_544,COUNTRY,POL,YEAR,EUR,Europe,,2013,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10029309,WHS4_544,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2005,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
10039288,WHS4_544,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2019,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
10041635,WHS4_544,COUNTRY,UKR,YEAR,EUR,Europe,,2010,,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10046186,WHS4_544,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2015,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
10047910,WHS4_544,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10048392,WHS4_544,COUNTRY,LSO,YEAR,AFR,Africa,,2024,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
10052308,WHS4_544,COUNTRY,FRA,YEAR,EUR,Europe,,2007,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
10054950,WHS4_544,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
10059843,WHS4_544,COUNTRY,BLR,YEAR,EUR,Europe,,2007,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
10060514,WHS4_544,COUNTRY,SUR,YEAR,AMR,Americas,,2019,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
10061502,WHS4_544,COUNTRY,TGO,YEAR,AFR,Africa,,2023,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
10072595,WHS4_544,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2018,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10079109,WHS4_544,COUNTRY,ITA,YEAR,EUR,Europe,,2004,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10085385,WHS4_544,COUNTRY,MHL,YEAR,WPR,Western Pacific,,2003,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
10092760,WHS4_544,COUNTRY,URY,YEAR,AMR,Americas,,2014,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10103347,WHS4_544,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2024,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
10103647,WHS4_544,COUNTRY,ISR,YEAR,EUR,Europe,,2016,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10104282,WHS4_544,COUNTRY,BIH,YEAR,EUR,Europe,,2005,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
10104345,WHS4_544,COUNTRY,SWZ,YEAR,AFR,Africa,,2011,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10112011,WHS4_544,COUNTRY,TZA,YEAR,AFR,Africa,,2020,,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
10119015,WHS4_544,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2015,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
10124436,WHS4_544,COUNTRY,BHS,YEAR,AMR,Americas,,2017,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
10129421,WHS4_544,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2022,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
10129767,WHS4_544,COUNTRY,LTU,YEAR,EUR,Europe,,2014,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10130146,WHS4_544,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2004,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10131287,WHS4_544,COUNTRY,TKM,YEAR,EUR,Europe,,2017,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
10131998,WHS4_544,COUNTRY,CAN,YEAR,AMR,Americas,,2020,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
10135405,WHS4_544,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,2000,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
10136383,WHS4_544,COUNTRY,GIN,YEAR,AFR,Africa,,2005,,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
10142149,WHS4_544,COUNTRY,SSD,YEAR,AFR,Africa,,2024,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
10143010,WHS4_544,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2017,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
10148120,WHS4_544,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,2014,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10155433,WHS4_544,COUNTRY,SVK,YEAR,EUR,Europe,,2018,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10155828,WHS4_544,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
10157421,WHS4_544,COUNTRY,COG,YEAR,AFR,Africa,,2021,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
10163411,WHS4_544,COUNTRY,GIN,YEAR,AFR,Africa,,2014,,,,,,,,51,51.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
