Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5383202,HWF_0001,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,20.42,20.42,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5384098,HWF_0001,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,2022,,,,,,,29.69,29.69,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5389636,HWF_0001,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,14.13,14.13,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5395912,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2010,,,,,,,16.9,16.9,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5409538,HWF_0001,COUNTRY,CUB,AMR,YEAR,Americas,,,2014,,,,,,,75.82,75.82,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5416803,HWF_0001,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1990,,,,,,,21.6,21.6,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
5428330,HWF_0001,COUNTRY,HUN,EUR,YEAR,Europe,,,2003,,,,,,,32.53,32.53,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5428670,HWF_0001,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,1996,,,,,,,6.6,6.6,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
5428723,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,2020,,,,,,,24.25,24.25,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5436204,HWF_0001,COUNTRY,KGZ,EUR,YEAR,Europe,,,2008,,,,,,,18.92,18.92,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5441165,HWF_0001,COUNTRY,GIN,AFR,YEAR,Africa,,,2015,,,,,,,0.83,0.83,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5448571,HWF_0001,COUNTRY,BEN,AFR,YEAR,Africa,,,2011,,,,,,,0.54,0.54,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5474037,HWF_0001,COUNTRY,BFA,AFR,YEAR,Africa,,,2021,,,,,,,1.01,1.01,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5486746,HWF_0001,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2009,,,,,,,6.62,6.62,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5493832,HWF_0001,COUNTRY,MDA,EUR,YEAR,Europe,,,2011,,,,,,,28.28,28.28,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5498677,HWF_0001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,2.46,2.46,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5517615,HWF_0001,COUNTRY,AND,EUR,YEAR,Europe,,,1997,,,,,,,24.42,24.42,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
5538199,HWF_0001,COUNTRY,JAM,AMR,YEAR,Americas,,,2023,,,,,,,4.6,4.6,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5543075,HWF_0001,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,2001,,,,,,,8.49,8.49,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5550530,HWF_0001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2008,,,,,,,3.3,3.3,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5570097,HWF_0001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2017,,,,,,,20.03,20.03,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5575397,HWF_0001,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,27.26,27.26,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5575458,HWF_0001,COUNTRY,SVN,EUR,YEAR,Europe,,,2017,,,,,,,31.07,31.07,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5576369,HWF_0001,COUNTRY,KAZ,EUR,YEAR,Europe,,,1997,,,,,,,32.41,32.41,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
5581627,HWF_0001,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,2004,,,,,,,9.22,9.22,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5582025,HWF_0001,COUNTRY,GAB,AFR,YEAR,Africa,,,2004,,,,,,,2.78,2.78,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5588121,HWF_0001,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2012,,,,,,,5.06,5.06,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5588636,HWF_0001,COUNTRY,BLZ,AMR,YEAR,Americas,,,2010,,,,,,,7.53,7.53,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5589552,HWF_0001,COUNTRY,LVA,EUR,YEAR,Europe,,,2022,,,,,,,33.98,33.98,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5593480,HWF_0001,COUNTRY,HRV,EUR,YEAR,Europe,,,2023,,,,,,,39.73,39.73,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5595530,HWF_0001,COUNTRY,NIU,WPR,YEAR,Western Pacific,,,2004,,,,,,,21.05,21.05,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5606775,HWF_0001,COUNTRY,CYP,EUR,YEAR,Europe,,,2022,,,,,,,35.56,35.56,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5613874,HWF_0001,COUNTRY,CPV,AFR,YEAR,Africa,,,2014,,,,,,,4.61,4.61,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5615150,HWF_0001,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,2014,,,,,,,14.85,14.85,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5626759,HWF_0001,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2013,,,,,,,7.7,7.7,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5632418,HWF_0001,COUNTRY,PRT,EUR,YEAR,Europe,,,2007,,,,,,,36.57,36.57,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5646030,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2017,,,,,,,23.43,23.43,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5646726,HWF_0001,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,4.38,4.38,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5653330,HWF_0001,COUNTRY,MNG,WPR,YEAR,Western Pacific,,,2014,,,,,,,31.93,31.93,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5665892,HWF_0001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2009,,,,,,,12.37,12.37,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5682631,HWF_0001,COUNTRY,FRA,EUR,YEAR,Europe,,,2023,,,,,,,40.09,40.09,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5684324,HWF_0001,COUNTRY,HRV,EUR,YEAR,Europe,,,2018,,,,,,,34.97,34.97,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5697214,HWF_0001,COUNTRY,ISR,EUR,YEAR,Europe,,,2010,,,,,,,35.15,35.15,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5697335,HWF_0001,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2012,,,,,,,4.67,4.67,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5708199,HWF_0001,COUNTRY,DEU,EUR,YEAR,Europe,,,2022,,,,,,,45.34,45.34,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5710677,HWF_0001,COUNTRY,GBR,EUR,YEAR,Europe,,,1993,,,,,,,16.77,16.77,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5721485,HWF_0001,COUNTRY,LBR,AFR,YEAR,Africa,,,2010,,,,,,,0.22,0.22,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5722445,HWF_0001,COUNTRY,ESP,EUR,YEAR,Europe,,,2011,,,,,,,38.14,38.14,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5728292,HWF_0001,COUNTRY,NIC,AMR,YEAR,Americas,,,2018,,,,,,,10.22,10.22,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5729697,HWF_0001,COUNTRY,CZE,EUR,YEAR,Europe,,,2008,,,,,,,35.58,35.58,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5729863,HWF_0001,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2014,,,,,,,18.62,18.62,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5734583,HWF_0001,COUNTRY,BEN,AFR,YEAR,Africa,,,2018,,,,,,,0.73,0.73,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5735542,HWF_0001,COUNTRY,ECU,AMR,YEAR,Americas,,,2015,,,,,,,18.06,18.06,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5746473,HWF_0001,COUNTRY,LBR,AFR,YEAR,Africa,,,2009,,,,,,,0.23,0.23,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5747509,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,1993,,,,,,,2.38,2.38,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5749135,HWF_0001,COUNTRY,MNG,WPR,YEAR,Western Pacific,,,2011,,,,,,,28.93,28.93,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5761318,HWF_0001,COUNTRY,ERI,AFR,YEAR,Africa,,,2016,,,,,,,0.72,0.72,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5767186,HWF_0001,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2022,,,,,,,36.11,36.11,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5772326,HWF_0001,COUNTRY,ZMB,AFR,YEAR,Africa,,,2010,,,,,,,0.6,0.6,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5785716,HWF_0001,COUNTRY,IRL,EUR,YEAR,Europe,,,2023,,,,,,,38.75,38.75,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5787035,HWF_0001,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,9.95,9.95,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5787302,HWF_0001,COUNTRY,MDA,EUR,YEAR,Europe,,,2020,,,,,,,38.71,38.71,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5792427,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2009,,,,,,,19.5,19.5,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5798617,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2018,,,,,,,7.42,7.42,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5804748,HWF_0001,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2004,,,,,,,2.07,2.07,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5810541,HWF_0001,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,2012,,,,,,,3.21,3.21,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5810619,HWF_0001,COUNTRY,PRT,EUR,YEAR,Europe,,,1997,,,,,,,30.49,30.49,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
5812524,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2020,,,,,,,7.25,7.25,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5816628,HWF_0001,COUNTRY,BIH,EUR,YEAR,Europe,,,2016,,,,,,,21.46,21.46,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5817919,HWF_0001,COUNTRY,NAM,AFR,YEAR,Africa,,,2020,,,,,,,3.8,3.8,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5823861,HWF_0001,COUNTRY,ERI,AFR,YEAR,Africa,,,2018,,,,,,,0.88,0.88,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5829391,HWF_0001,COUNTRY,HRV,EUR,YEAR,Europe,,,2011,,,,,,,29.18,29.18,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5831447,HWF_0001,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2009,,,,,,,32.32,32.32,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5843032,HWF_0001,COUNTRY,TTO,AMR,YEAR,Americas,,,1998,,,,,,,9.04,9.04,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
5848732,HWF_0001,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1999,,,,,,,24.33,24.33,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
5850109,HWF_0001,COUNTRY,CUB,AMR,YEAR,Americas,,,2008,,,,,,,66.02,66.02,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5851011,HWF_0001,COUNTRY,MCO,EUR,YEAR,Europe,,,2018,,,,,,,82.98,82.98,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5856602,HWF_0001,COUNTRY,UZB,EUR,YEAR,Europe,,,1999,,,,,,,29.78,29.78,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
5862196,HWF_0001,COUNTRY,KAZ,EUR,YEAR,Europe,,,2009,,,,,,,36.5,36.5,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5876277,HWF_0001,COUNTRY,CYP,EUR,YEAR,Europe,,,1990,,,,,,,15.2,15.2,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
5876363,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2013,,,,,,,3.86,3.86,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5889087,HWF_0001,COUNTRY,ERI,AFR,YEAR,Africa,,,2017,,,,,,,0.71,0.71,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5893297,HWF_0001,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,2002,,,,,,,19.22,19.22,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5894397,HWF_0001,COUNTRY,DNK,EUR,YEAR,Europe,,,2012,,,,,,,38.37,38.37,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5895457,HWF_0001,COUNTRY,TCD,AFR,YEAR,Africa,,,2012,,,,,,,0.4,0.4,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5895516,HWF_0001,COUNTRY,GBR,EUR,YEAR,Europe,,,2013,,,,,,,27.02,27.02,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5906880,HWF_0001,COUNTRY,RUS,EUR,YEAR,Europe,,,2006,,,,,,,48.73,48.73,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5907661,HWF_0001,COUNTRY,SRB,EUR,YEAR,Europe,,,2020,,,,,,,28.75,28.75,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5908111,HWF_0001,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2023,,,,,,,7.54,7.54,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5912613,HWF_0001,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2004,,,,,,,20.29,20.29,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5921066,HWF_0001,COUNTRY,CHE,EUR,YEAR,Europe,,,2010,,,,,,,38.08,38.08,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5926762,HWF_0001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2024,,,,,,,8.69,8.69,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5953265,HWF_0001,COUNTRY,LSO,AFR,YEAR,Africa,,,2024,,,,,,,1.84,1.84,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5953349,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,2015,,,,,,,23.4,23.4,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
