Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9216861,UHC_INDEX_REPORTED,REGION,EMR,YEAR,,,,,2008,,,,,,,56,56.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9218493,UHC_INDEX_REPORTED,COUNTRY,AGO,YEAR,AFR,Africa,,,2021,,,,,,,38,38.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9221854,UHC_INDEX_REPORTED,COUNTRY,MNE,YEAR,EUR,Europe,,,2002,,,,,,,66,66.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9223472,UHC_INDEX_REPORTED,COUNTRY,CIV,YEAR,AFR,Africa,,,2012,,,,,,,37,37.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9223923,UHC_INDEX_REPORTED,COUNTRY,ISL,YEAR,EUR,Europe,,,2021,,,,,,,90,90.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9224958,UHC_INDEX_REPORTED,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,2003,,,,,,,27,27.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9225646,UHC_INDEX_REPORTED,COUNTRY,IRL,YEAR,EUR,Europe,,,2016,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9233352,UHC_INDEX_REPORTED,COUNTRY,AGO,YEAR,AFR,Africa,,,2000,,,,,,,28,28.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9235637,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_MNA,YEAR,,,,,2002,,,,,,,57,57.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9235932,UHC_INDEX_REPORTED,COUNTRY,DOM,YEAR,AMR,Americas,,,2010,,,,,,,72,72.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9239103,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,WPR,Western Pacific,,,2015,,,,,,,28,28.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9241678,UHC_INDEX_REPORTED,COUNTRY,AGO,YEAR,AFR,Africa,,,2019,,,,,,,45,45.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9243456,UHC_INDEX_REPORTED,COUNTRY,NZL,YEAR,WPR,Western Pacific,,,2021,,,,,,,89,89.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9244245,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,WPR,Western Pacific,,,2014,,,,,,,28,28.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9247664,UHC_INDEX_REPORTED,COUNTRY,UKR,YEAR,EUR,Europe,,,2007,,,,,,,75,75.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9250172,UHC_INDEX_REPORTED,COUNTRY,FRA,YEAR,EUR,Europe,,,2019,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9251611,UHC_INDEX_REPORTED,COUNTRY,MLI,YEAR,AFR,Africa,,,2009,,,,,,,35,35.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9251632,UHC_INDEX_REPORTED,REGION,WPR_WO_IDN,YEAR,,,,,2021,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9256390,UHC_INDEX_REPORTED,COUNTRY,POL,YEAR,EUR,Europe,,,2000,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9262603,UHC_INDEX_REPORTED,COUNTRY,TON,YEAR,WPR,Western Pacific,,,2016,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9263937,UHC_INDEX_REPORTED,COUNTRY,NLD,YEAR,EUR,Europe,,,2022,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9264661,UHC_INDEX_REPORTED,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2016,,,,,,,44,44.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9265521,UHC_INDEX_REPORTED,COUNTRY,COG,YEAR,AFR,Africa,,,2015,,,,,,,41,41.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9265725,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_SSA,YEAR,,,,,2006,,,,,,,33,33.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9272382,UHC_INDEX_REPORTED,COUNTRY,GMB,YEAR,AFR,Africa,,,2001,,,,,,,37,37.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9274768,UHC_INDEX_REPORTED,COUNTRY,DNK,YEAR,EUR,Europe,,,2001,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9275254,UHC_INDEX_REPORTED,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,,2019,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9277522,UHC_INDEX_REPORTED,COUNTRY,GHA,YEAR,AFR,Africa,,,2015,,,,,,,49,49.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9279416,UHC_INDEX_REPORTED,COUNTRY,AUT,YEAR,EUR,Europe,,,2015,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9279452,UHC_INDEX_REPORTED,COUNTRY,BLZ,YEAR,AMR,Americas,,,2005,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9283658,UHC_INDEX_REPORTED,COUNTRY,TUV,YEAR,WPR,Western Pacific,,,2012,,,,,,,64,64.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9284623,UHC_INDEX_REPORTED,COUNTRY,SEN,YEAR,AFR,Africa,,,2018,,,,,,,47,47.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9289268,UHC_INDEX_REPORTED,COUNTRY,LUX,YEAR,EUR,Europe,,,2011,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9291060,UHC_INDEX_REPORTED,COUNTRY,BFA,YEAR,AFR,Africa,,,2006,,,,,,,23,23.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9296161,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_SAR,YEAR,,,,,2009,,,,,,,50,50.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9297466,UHC_INDEX_REPORTED,COUNTRY,AUS,YEAR,WPR,Western Pacific,,,2000,,,,,,,84,84.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9298441,UHC_INDEX_REPORTED,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,,2023,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9298813,UHC_INDEX_REPORTED,COUNTRY,ARG,YEAR,AMR,Americas,,,2018,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9298982,UHC_INDEX_REPORTED,COUNTRY,HTI,YEAR,AMR,Americas,,,2009,,,,,,,38,38.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9301123,UHC_INDEX_REPORTED,COUNTRY,MRT,YEAR,AFR,Africa,,,2007,,,,,,,26,26.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9301578,UHC_INDEX_REPORTED,COUNTRY,LSO,YEAR,AFR,Africa,,,2023,,,,,,,55,55.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9302353,UHC_INDEX_REPORTED,COUNTRY,NIU,YEAR,WPR,Western Pacific,,,2014,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9305732,UHC_INDEX_REPORTED,COUNTRY,DEU,YEAR,EUR,Europe,,,2013,,,,,,,86,86.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9309123,UHC_INDEX_REPORTED,COUNTRY,ISR,YEAR,EUR,Europe,,,2014,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9312898,UHC_INDEX_REPORTED,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2008,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9313921,UHC_INDEX_REPORTED,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2002,,,,,,,72,72.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9315723,UHC_INDEX_REPORTED,COUNTRY,CRI,YEAR,AMR,Americas,,,2020,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9316210,UHC_INDEX_REPORTED,COUNTRY,TON,YEAR,WPR,Western Pacific,,,2006,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9317109,UHC_INDEX_REPORTED,COUNTRY,BIH,YEAR,EUR,Europe,,,2007,,,,,,,57,57.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9324334,UHC_INDEX_REPORTED,COUNTRY,GEO,YEAR,EUR,Europe,,,2010,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9326992,UHC_INDEX_REPORTED,COUNTRY,NLD,YEAR,EUR,Europe,,,2019,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9327289,UHC_INDEX_REPORTED,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,2006,,,,,,,61,61.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9329590,UHC_INDEX_REPORTED,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,,2003,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9345258,UHC_INDEX_REPORTED,COUNTRY,ALB,YEAR,EUR,Europe,,,2011,,,,,,,59,59.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9346703,UHC_INDEX_REPORTED,COUNTRY,VEN,YEAR,AMR,Americas,,,2014,,,,,,,75,75.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9350644,UHC_INDEX_REPORTED,COUNTRY,ROU,YEAR,EUR,Europe,,,2005,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9351384,UHC_INDEX_REPORTED,COUNTRY,FRA,YEAR,EUR,Europe,,,2020,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9351617,UHC_INDEX_REPORTED,COUNTRY,CAF,YEAR,AFR,Africa,,,2001,,,,,,,23,23.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9352379,UHC_INDEX_REPORTED,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,2001,,,,,,,64,64.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9355215,UHC_INDEX_REPORTED,REGION,AFR,YEAR,,,,,2007,,,,,,,36,36.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9355672,UHC_INDEX_REPORTED,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2003,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9359731,UHC_INDEX_REPORTED,COUNTRY,UZB,YEAR,EUR,Europe,,,2002,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9360590,UHC_INDEX_REPORTED,COUNTRY,DZA,YEAR,AFR,Africa,,,2015,,,,,,,72,72.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9361852,UHC_INDEX_REPORTED,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2003,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9363342,UHC_INDEX_REPORTED,COUNTRY,MCO,YEAR,EUR,Europe,,,2017,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9365788,UHC_INDEX_REPORTED,COUNTRY,TJK,YEAR,EUR,Europe,,,2019,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9368854,UHC_INDEX_REPORTED,COUNTRY,TTO,YEAR,AMR,Americas,,,2000,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9372624,UHC_INDEX_REPORTED,COUNTRY,CPV,YEAR,AFR,Africa,,,2010,,,,,,,60,60.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9373261,UHC_INDEX_REPORTED,COUNTRY,FIN,YEAR,EUR,Europe,,,2014,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9376857,UHC_INDEX_REPORTED,COUNTRY,COL,YEAR,AMR,Americas,,,2019,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9378610,UHC_INDEX_REPORTED,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,2016,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9380358,UHC_INDEX_REPORTED,REGION,WPR,YEAR,,,,,2018,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9382820,UHC_INDEX_REPORTED,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,,2015,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9383080,UHC_INDEX_REPORTED,COUNTRY,SLB,YEAR,WPR,Western Pacific,,,2021,,,,,,,46,46.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9384938,UHC_INDEX_REPORTED,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2011,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9387297,UHC_INDEX_REPORTED,COUNTRY,DOM,YEAR,AMR,Americas,,,2019,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9393072,UHC_INDEX_REPORTED,COUNTRY,BRA,YEAR,AMR,Americas,,,2022,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9393473,UHC_INDEX_REPORTED,COUNTRY,ATG,YEAR,AMR,Americas,,,2018,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9394432,UHC_INDEX_REPORTED,COUNTRY,MNE,YEAR,EUR,Europe,,,2009,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9394581,UHC_INDEX_REPORTED,REGION,WPR,YEAR,,,,,2015,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9397776,UHC_INDEX_REPORTED,COUNTRY,PLW,YEAR,WPR,Western Pacific,,,2018,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9400655,UHC_INDEX_REPORTED,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2015,,,,,,,64,64.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9401032,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2019,,,,,,,52,52.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9405176,UHC_INDEX_REPORTED,COUNTRY,LVA,YEAR,EUR,Europe,,,2016,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9407135,UHC_INDEX_REPORTED,COUNTRY,SYC,YEAR,AFR,Africa,,,2021,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9408196,UHC_INDEX_REPORTED,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2022,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9410002,UHC_INDEX_REPORTED,COUNTRY,PAN,YEAR,AMR,Americas,,,2002,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9411489,UHC_INDEX_REPORTED,COUNTRY,MKD,YEAR,EUR,Europe,,,2008,,,,,,,60,60.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9412439,UHC_INDEX_REPORTED,COUNTRY,HRV,YEAR,EUR,Europe,,,2011,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9415350,UHC_INDEX_REPORTED,COUNTRY,CHE,YEAR,EUR,Europe,,,2011,,,,,,,84,84.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9418835,UHC_INDEX_REPORTED,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,2016,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9421165,UHC_INDEX_REPORTED,COUNTRY,BDI,YEAR,AFR,Africa,,,2006,,,,,,,31,31.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9427207,UHC_INDEX_REPORTED,COUNTRY,PLW,YEAR,WPR,Western Pacific,,,2006,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9432918,UHC_INDEX_REPORTED,COUNTRY,BOL,YEAR,AMR,Americas,,,2017,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9436913,UHC_INDEX_REPORTED,COUNTRY,SWZ,YEAR,AFR,Africa,,,2019,,,,,,,66,66.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9441050,UHC_INDEX_REPORTED,COUNTRY,WSM,YEAR,WPR,Western Pacific,,,2014,,,,,,,61,61.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9442363,UHC_INDEX_REPORTED,COUNTRY,KGZ,YEAR,EUR,Europe,,,2000,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9443044,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_NAR,YEAR,,,,,2022,,,,,,,88,88.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9444110,UHC_INDEX_REPORTED,COUNTRY,TJK,YEAR,EUR,Europe,,,2007,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9453237,UHC_INDEX_REPORTED,COUNTRY,NAM,YEAR,AFR,Africa,,,2009,,,,,,,58,58.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9456604,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,2014,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9459403,UHC_INDEX_REPORTED,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,2000,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9460232,UHC_INDEX_REPORTED,COUNTRY,HRV,YEAR,EUR,Europe,,,2013,,,,,,,75,75.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9465776,UHC_INDEX_REPORTED,COUNTRY,ESP,YEAR,EUR,Europe,,,2015,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9467960,UHC_INDEX_REPORTED,REGION,WPR_WO_IDN,YEAR,,,,,2005,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9468297,UHC_INDEX_REPORTED,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2004,,,,,,,42,42.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9471029,UHC_INDEX_REPORTED,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2003,,,,,,,62,62.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9471206,UHC_INDEX_REPORTED,COUNTRY,USA,YEAR,AMR,Americas,,,2011,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9471503,UHC_INDEX_REPORTED,COUNTRY,BGR,YEAR,EUR,Europe,,,2002,,,,,,,63,63.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9473983,UHC_INDEX_REPORTED,COUNTRY,TZA,YEAR,AFR,Africa,,,2012,,,,,,,43,43.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9476865,UHC_INDEX_REPORTED,COUNTRY,JAM,YEAR,AMR,Americas,,,2005,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9481030,UHC_INDEX_REPORTED,COUNTRY,JAM,YEAR,AMR,Americas,,,2007,,,,,,,66,66.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9481294,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,,2016,,,,,,,75,75.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9482455,UHC_INDEX_REPORTED,COUNTRY,SSD,YEAR,AFR,Africa,,,2020,,,,,,,40,40.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9482688,UHC_INDEX_REPORTED,COUNTRY,LAO,YEAR,WPR,Western Pacific,,,2013,,,,,,,52,52.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
